10/03/2020,Albania,4,0
09/03/2020,Albania,2,0
14/03/2020,Algeria,2,1
13/03/2020,Algeria,4,1
12/03/2020,Algeria,0,0
09/03/2020,Algeria,3,0
06/03/2020,Algeria,5,0
05/03/2020,Algeria,7,0
04/03/2020,Algeria,2,0
02/03/2020,Algeria,2,0
01/03/2020,Algeria,0,0
29/02/2020,Algeria,0,0
28/02/2020,Algeria,0,0
27/02/2020,Algeria,0,0
26/02/2020,Algeria,1,0
25/02/2020,Algeria,0,0
24/02/2020,Algeria,0,0
23/02/2020,Algeria,0,0
22/02/2020,Algeria,0,0
21/02/2020,Algeria,0,0
20/02/2020,Algeria,0,0
19/02/2020,Algeria,0,0
18/02/2020,Algeria,0,0
17/02/2020,Algeria,0,0
16/02/2020,Algeria,0,0
15/02/2020,Algeria,0,0
14/02/2020,Algeria,0,0
13/02/2020,Algeria,0,0
12/02/2020,Algeria,0,0
11/02/2020,Algeria,0,0
10/02/2020,Algeria,0,0
09/02/2020,Algeria,0,0
08/02/2020,Algeria,0,0
07/02/2020,Algeria,0,0
06/02/2020,Algeria,0,0
05/02/2020,Algeria,0,0
04/02/2020,Algeria,0,0
03/02/2020,Algeria,0,0
02/02/2020,Algeria,0,0
01/02/2020,Algeria,0,0
31/01/2020,Algeria,0,0
30/01/2020,Algeria,0,0
29/01/2020,Algeria,0,0
28/01/2020,Algeria,0,0
27/01/2020,Algeria,0,0
26/01/2020,Algeria,0,0
25/01/2020,Algeria,0,0
24/01/2020,Algeria,0,0
23/01/2020,Algeria,0,0
22/01/2020,Algeria,0,0
21/01/2020,Algeria,0,0
20/01/2020,Algeria,0,0
19/01/2020,Algeria,0,0
18/01/2020,Algeria,0,0
17/01/2020,Algeria,0,0
16/01/2020,Algeria,0,0
15/01/2020,Algeria,0,0
14/01/2020,Algeria,0,0
13/01/2020,Algeria,0,0
12/01/2020,Algeria,0,0
11/01/2020,Algeria,0,0
10/01/2020,Algeria,0,0
09/01/2020,Algeria,0,0
08/01/2020,Algeria,0,0
07/01/2020,Algeria,0,0
06/01/2020,Algeria,0,0
05/01/2020,Algeria,0,0
04/01/2020,Algeria,0,0
03/01/2020,Algeria,0,0
02/01/2020,Algeria,0,0
01/01/2020,Algeria,0,0
31/12/2019,Algeria,0,0
14/03/2020,Andorra,1,0
03/03/2020,Andorra,1,0
14/03/2020,Argentina,3,1
13/03/2020,Argentina,12,0
11/03/2020,Argentina,7,0
09/03/2020,Argentina,3,0
08/03/2020,Argentina,1,1
07/03/2020,Argentina,6,0
06/03/2020,Argentina,1,0
04/03/2020,Argentina,1,0
14/03/2020,Armenia,7,0
13/03/2020,Armenia,2,0
12/03/2020,Armenia,3,0
02/03/2020,Armenia,0,0
01/03/2020,Armenia,1,0
29/02/2020,Armenia,0,0
28/02/2020,Armenia,0,0
27/02/2020,Armenia,0,0
26/02/2020,Armenia,0,0
25/02/2020,Armenia,0,0
24/02/2020,Armenia,0,0
23/02/2020,Armenia,0,0
22/02/2020,Armenia,0,0
21/02/2020,Armenia,0,0
20/02/2020,Armenia,0,0
19/02/2020,Armenia,0,0
18/02/2020,Armenia,0,0
17/02/2020,Armenia,0,0
16/02/2020,Armenia,0,0
15/02/2020,Armenia,0,0
14/02/2020,Armenia,0,0
13/02/2020,Armenia,0,0
12/02/2020,Armenia,0,0
11/02/2020,Armenia,0,0
10/02/2020,Armenia,0,0
09/02/2020,Armenia,0,0
08/02/2020,Armenia,0,0
07/02/2020,Armenia,0,0
06/02/2020,Armenia,0,0
05/02/2020,Armenia,0,0
04/02/2020,Armenia,0,0
03/02/2020,Armenia,0,0
02/02/2020,Armenia,0,0
01/02/2020,Armenia,0,0
31/01/2020,Armenia,0,0
30/01/2020,Armenia,0,0
29/01/2020,Armenia,0,0
28/01/2020,Armenia,0,0
27/01/2020,Armenia,0,0
26/01/2020,Armenia,0,0
25/01/2020,Armenia,0,0
24/01/2020,Armenia,0,0
23/01/2020,Armenia,0,0
22/01/2020,Armenia,0,0
21/01/2020,Armenia,0,0
20/01/2020,Armenia,0,0
19/01/2020,Armenia,0,0
18/01/2020,Armenia,0,0
17/01/2020,Armenia,0,0
16/01/2020,Armenia,0,0
15/01/2020,Armenia,0,0
14/01/2020,Armenia,0,0
13/01/2020,Armenia,0,0
12/01/2020,Armenia,0,0
11/01/2020,Armenia,0,0
10/01/2020,Armenia,0,0
09/01/2020,Armenia,0,0
08/01/2020,Armenia,0,0
07/01/2020,Armenia,0,0
06/01/2020,Armenia,0,0
05/01/2020,Armenia,0,0
04/01/2020,Armenia,0,0
03/01/2020,Armenia,0,0
02/01/2020,Armenia,0,0
01/01/2020,Armenia,0,0
31/12/2019,Armenia,0,0
14/03/2020,Australia,41,0
13/03/2020,Australia,30,0
12/03/2020,Australia,14,0
11/03/2020,Australia,12,0
10/03/2020,Australia,20,0
09/03/2020,Australia,6,0
08/03/2020,Australia,11,1
07/03/2020,Australia,4,0
06/03/2020,Australia,7,0
05/03/2020,Australia,11,1
04/03/2020,Australia,8,0
03/03/2020,Australia,4,0
02/03/2020,Australia,3,0
01/03/2020,Australia,1,1
29/02/2020,Australia,2,0
28/02/2020,Australia,0,0
27/02/2020,Australia,1,0
26/02/2020,Australia,0,0
25/02/2020,Australia,0,0
24/02/2020,Australia,0,0
23/02/2020,Australia,1,0
22/02/2020,Australia,4,0
21/02/2020,Australia,2,0
20/02/2020,Australia,0,0
19/02/2020,Australia,0,0
18/02/2020,Australia,0,0
17/02/2020,Australia,0,0
16/02/2020,Australia,0,0
15/02/2020,Australia,0,0
14/02/2020,Australia,1,0
13/02/2020,Australia,0,0
12/02/2020,Australia,0,0
11/02/2020,Australia,0,0
10/02/2020,Australia,0,0
09/02/2020,Australia,0,0
08/02/2020,Australia,0,0
07/02/2020,Australia,1,0
06/02/2020,Australia,1,0
05/02/2020,Australia,1,0
04/02/2020,Australia,0,0
03/02/2020,Australia,0,0
02/02/2020,Australia,2,0
01/02/2020,Australia,2,0
31/01/2020,Australia,1,0
30/01/2020,Australia,2,0
29/01/2020,Australia,0,0
28/01/2020,Australia,0,0
27/01/2020,Australia,0,0
26/01/2020,Australia,3,0
25/01/2020,Australia,1,0
24/01/2020,Australia,0,0
23/01/2020,Australia,0,0
22/01/2020,Australia,0,0
21/01/2020,Australia,0,0
20/01/2020,Australia,0,0
19/01/2020,Australia,0,0
18/01/2020,Australia,0,0
17/01/2020,Australia,0,0
16/01/2020,Australia,0,0
15/01/2020,Australia,0,0
14/01/2020,Australia,0,0
13/01/2020,Australia,0,0
12/01/2020,Australia,0,0
11/01/2020,Australia,0,0
10/01/2020,Australia,0,0
09/01/2020,Australia,0,0
08/01/2020,Australia,0,0
07/01/2020,Australia,0,0
06/01/2020,Australia,0,0
05/01/2020,Australia,0,0
04/01/2020,Australia,0,0
03/01/2020,Australia,0,0
02/01/2020,Australia,0,0
01/01/2020,Australia,0,0
31/12/2019,Australia,0,0
14/03/2020,Austria,143,0
13/03/2020,Austria,115,1
12/03/2020,Austria,64,0
11/03/2020,Austria,51,0
10/03/2020,Austria,29,0
09/03/2020,Austria,3,0
08/03/2020,Austria,25,0
07/03/2020,Austria,33,0
06/03/2020,Austria,12,0
05/03/2020,Austria,5,0
04/03/2020,Austria,6,0
03/03/2020,Austria,4,0
02/03/2020,Austria,4,0
01/03/2020,Austria,3,0
29/02/2020,Austria,2,0
28/02/2020,Austria,3,0
27/02/2020,Austria,0,0
26/02/2020,Austria,2,0
25/02/2020,Austria,0,0
24/02/2020,Austria,0,0
23/02/2020,Austria,0,0
22/02/2020,Austria,0,0
21/02/2020,Austria,0,0
20/02/2020,Austria,0,0
19/02/2020,Austria,0,0
18/02/2020,Austria,0,0
17/02/2020,Austria,0,0
16/02/2020,Austria,0,0
15/02/2020,Austria,0,0
14/02/2020,Austria,0,0
13/02/2020,Austria,0,0
12/02/2020,Austria,0,0
11/02/2020,Austria,0,0
10/02/2020,Austria,0,0
09/02/2020,Austria,0,0
08/02/2020,Austria,0,0
07/02/2020,Austria,0,0
06/02/2020,Austria,0,0
05/02/2020,Austria,0,0
04/02/2020,Austria,0,0
03/02/2020,Austria,0,0
02/02/2020,Austria,0,0
01/02/2020,Austria,0,0
31/01/2020,Austria,0,0
30/01/2020,Austria,0,0
29/01/2020,Austria,0,0
28/01/2020,Austria,0,0
27/01/2020,Austria,0,0
26/01/2020,Austria,0,0
25/01/2020,Austria,0,0
24/01/2020,Austria,0,0
23/01/2020,Austria,0,0
22/01/2020,Austria,0,0
21/01/2020,Austria,0,0
20/01/2020,Austria,0,0
19/01/2020,Austria,0,0
18/01/2020,Austria,0,0
17/01/2020,Austria,0,0
16/01/2020,Austria,0,0
15/01/2020,Austria,0,0
14/01/2020,Austria,0,0
13/01/2020,Austria,0,0
12/01/2020,Austria,0,0
11/01/2020,Austria,0,0
10/01/2020,Austria,0,0
09/01/2020,Austria,0,0
08/01/2020,Austria,0,0
07/01/2020,Austria,0,0
06/01/2020,Austria,0,0
05/01/2020,Austria,0,0
04/01/2020,Austria,0,0
03/01/2020,Austria,0,0
02/01/2020,Austria,0,0
01/01/2020,Austria,0,0
31/12/2019,Austria,0,0
13/03/2020,Azerbaijan,0,0
12/03/2020,Azerbaijan,2,0
11/03/2020,Azerbaijan,2,0
07/03/2020,Azerbaijan,3,0
06/03/2020,Azerbaijan,3,0
02/03/2020,Azerbaijan,2,0
01/03/2020,Azerbaijan,0,0
29/02/2020,Azerbaijan,1,0
28/02/2020,Azerbaijan,0,0
27/02/2020,Azerbaijan,0,0
26/02/2020,Azerbaijan,0,0
25/02/2020,Azerbaijan,0,0
24/02/2020,Azerbaijan,0,0
23/02/2020,Azerbaijan,0,0
22/02/2020,Azerbaijan,0,0
21/02/2020,Azerbaijan,0,0
20/02/2020,Azerbaijan,0,0
19/02/2020,Azerbaijan,0,0
18/02/2020,Azerbaijan,0,0
17/02/2020,Azerbaijan,0,0
16/02/2020,Azerbaijan,0,0
15/02/2020,Azerbaijan,0,0
14/02/2020,Azerbaijan,0,0
13/02/2020,Azerbaijan,0,0
12/02/2020,Azerbaijan,0,0
11/02/2020,Azerbaijan,0,0
10/02/2020,Azerbaijan,0,0
09/02/2020,Azerbaijan,0,0
08/02/2020,Azerbaijan,0,0
07/02/2020,Azerbaijan,0,0
06/02/2020,Azerbaijan,0,0
05/02/2020,Azerbaijan,0,0
04/02/2020,Azerbaijan,0,0
03/02/2020,Azerbaijan,0,0
02/02/2020,Azerbaijan,0,0
01/02/2020,Azerbaijan,0,0
31/01/2020,Azerbaijan,0,0
30/01/2020,Azerbaijan,0,0
29/01/2020,Azerbaijan,0,0
28/01/2020,Azerbaijan,0,0
27/01/2020,Azerbaijan,0,0
26/01/2020,Azerbaijan,0,0
25/01/2020,Azerbaijan,0,0
24/01/2020,Azerbaijan,0,0
23/01/2020,Azerbaijan,0,0
22/01/2020,Azerbaijan,0,0
21/01/2020,Azerbaijan,0,0
20/01/2020,Azerbaijan,0,0
19/01/2020,Azerbaijan,0,0
18/01/2020,Azerbaijan,0,0
17/01/2020,Azerbaijan,0,0
16/01/2020,Azerbaijan,0,0
15/01/2020,Azerbaijan,0,0
14/01/2020,Azerbaijan,0,0
13/01/2020,Azerbaijan,0,0
12/01/2020,Azerbaijan,0,0
11/01/2020,Azerbaijan,0,0
10/01/2020,Azerbaijan,0,0
09/01/2020,Azerbaijan,0,0
08/01/2020,Azerbaijan,0,0
07/01/2020,Azerbaijan,0,0
06/01/2020,Azerbaijan,0,0
05/01/2020,Azerbaijan,0,0
04/01/2020,Azerbaijan,0,0
03/01/2020,Azerbaijan,0,0
02/01/2020,Azerbaijan,0,0
01/01/2020,Azerbaijan,0,0
31/12/2019,Azerbaijan,0,0
14/03/2020,Bahrain,48,0
13/03/2020,Bahrain,0,0
12/03/2020,Bahrain,52,0
11/03/2020,Bahrain,1,0
10/03/2020,Bahrain,30,0
09/03/2020,Bahrain,16,0
08/03/2020,Bahrain,7,0
07/03/2020,Bahrain,4,0
06/03/2020,Bahrain,0,0
05/03/2020,Bahrain,3,0
04/03/2020,Bahrain,2,0
02/03/2020,Bahrain,6,0
01/03/2020,Bahrain,3,0
29/02/2020,Bahrain,5,0
28/02/2020,Bahrain,0,0
27/02/2020,Bahrain,10,0
26/02/2020,Bahrain,21,0
25/02/2020,Bahrain,1,0
24/02/2020,Bahrain,1,0
23/02/2020,Bahrain,0,0
22/02/2020,Bahrain,0,0
21/02/2020,Bahrain,0,0
20/02/2020,Bahrain,0,0
19/02/2020,Bahrain,0,0
18/02/2020,Bahrain,0,0
17/02/2020,Bahrain,0,0
16/02/2020,Bahrain,0,0
15/02/2020,Bahrain,0,0
14/02/2020,Bahrain,0,0
13/02/2020,Bahrain,0,0
12/02/2020,Bahrain,0,0
11/02/2020,Bahrain,0,0
10/02/2020,Bahrain,0,0
09/02/2020,Bahrain,0,0
08/02/2020,Bahrain,0,0
07/02/2020,Bahrain,0,0
06/02/2020,Bahrain,0,0
05/02/2020,Bahrain,0,0
04/02/2020,Bahrain,0,0
03/02/2020,Bahrain,0,0
02/02/2020,Bahrain,0,0
01/02/2020,Bahrain,0,0
31/01/2020,Bahrain,0,0
30/01/2020,Bahrain,0,0
29/01/2020,Bahrain,0,0
28/01/2020,Bahrain,0,0
27/01/2020,Bahrain,0,0
26/01/2020,Bahrain,0,0
25/01/2020,Bahrain,0,0
24/01/2020,Bahrain,0,0
23/01/2020,Bahrain,0,0
22/01/2020,Bahrain,0,0
21/01/2020,Bahrain,0,0
20/01/2020,Bahrain,0,0
19/01/2020,Bahrain,0,0
18/01/2020,Bahrain,0,0
17/01/2020,Bahrain,0,0
16/01/2020,Bahrain,0,0
15/01/2020,Bahrain,0,0
14/01/2020,Bahrain,0,0
13/01/2020,Bahrain,0,0
12/01/2020,Bahrain,0,0
11/01/2020,Bahrain,0,0
10/01/2020,Bahrain,0,0
09/01/2020,Bahrain,0,0
08/01/2020,Bahrain,0,0
07/01/2020,Bahrain,0,0
06/01/2020,Bahrain,0,0
05/01/2020,Bahrain,0,0
04/01/2020,Bahrain,0,0
03/01/2020,Bahrain,0,0
02/01/2020,Bahrain,0,0
01/01/2020,Bahrain,0,0
31/12/2019,Bahrain,0,0
09/03/2020,Bangladesh,3,0
13/03/2020,Belarus,9,0
12/03/2020,Belarus,3,0
11/03/2020,Belarus,3,0
05/03/2020,Belarus,2,0
04/03/2020,Belarus,3,0
02/03/2020,Belarus,0,0
01/03/2020,Belarus,0,0
29/02/2020,Belarus,0,0
28/02/2020,Belarus,1,0
27/02/2020,Belarus,0,0
26/02/2020,Belarus,0,0
25/02/2020,Belarus,0,0
24/02/2020,Belarus,0,0
23/02/2020,Belarus,0,0
22/02/2020,Belarus,0,0
21/02/2020,Belarus,0,0
20/02/2020,Belarus,0,0
19/02/2020,Belarus,0,0
18/02/2020,Belarus,0,0
17/02/2020,Belarus,0,0
16/02/2020,Belarus,0,0
15/02/2020,Belarus,0,0
14/02/2020,Belarus,0,0
13/02/2020,Belarus,0,0
12/02/2020,Belarus,0,0
11/02/2020,Belarus,0,0
10/02/2020,Belarus,0,0
09/02/2020,Belarus,0,0
08/02/2020,Belarus,0,0
07/02/2020,Belarus,0,0
06/02/2020,Belarus,0,0
05/02/2020,Belarus,0,0
04/02/2020,Belarus,0,0
03/02/2020,Belarus,0,0
02/02/2020,Belarus,0,0
01/02/2020,Belarus,0,0
31/01/2020,Belarus,0,0
30/01/2020,Belarus,0,0
29/01/2020,Belarus,0,0
28/01/2020,Belarus,0,0
27/01/2020,Belarus,0,0
26/01/2020,Belarus,0,0
25/01/2020,Belarus,0,0
24/01/2020,Belarus,0,0
23/01/2020,Belarus,0,0
22/01/2020,Belarus,0,0
21/01/2020,Belarus,0,0
20/01/2020,Belarus,0,0
19/01/2020,Belarus,0,0
18/01/2020,Belarus,0,0
17/01/2020,Belarus,0,0
16/01/2020,Belarus,0,0
15/01/2020,Belarus,0,0
14/01/2020,Belarus,0,0
13/01/2020,Belarus,0,0
12/01/2020,Belarus,0,0
11/01/2020,Belarus,0,0
10/01/2020,Belarus,0,0
09/01/2020,Belarus,0,0
08/01/2020,Belarus,0,0
07/01/2020,Belarus,0,0
06/01/2020,Belarus,0,0
05/01/2020,Belarus,0,0
04/01/2020,Belarus,0,0
03/01/2020,Belarus,0,0
02/01/2020,Belarus,0,0
01/01/2020,Belarus,0,0
31/12/2019,Belarus,0,0
14/03/2020,Belgium,160,0
13/03/2020,Belgium,85,0
12/03/2020,Belgium,47,3
11/03/2020,Belgium,28,0
10/03/2020,Belgium,39,0
09/03/2020,Belgium,31,0
08/03/2020,Belgium,60,0
07/03/2020,Belgium,59,0
06/03/2020,Belgium,27,0
05/03/2020,Belgium,10,0
04/03/2020,Belgium,5,0
03/03/2020,Belgium,6,0
02/03/2020,Belgium,1,0
01/03/2020,Belgium,0,0
29/02/2020,Belgium,0,0
28/02/2020,Belgium,0,0
27/02/2020,Belgium,0,0
26/02/2020,Belgium,0,0
25/02/2020,Belgium,0,0
24/02/2020,Belgium,0,0
23/02/2020,Belgium,0,0
22/02/2020,Belgium,0,0
21/02/2020,Belgium,0,0
20/02/2020,Belgium,0,0
19/02/2020,Belgium,0,0
18/02/2020,Belgium,0,0
17/02/2020,Belgium,0,0
16/02/2020,Belgium,0,0
15/02/2020,Belgium,0,0
14/02/2020,Belgium,0,0
13/02/2020,Belgium,0,0
12/02/2020,Belgium,0,0
11/02/2020,Belgium,0,0
10/02/2020,Belgium,0,0
09/02/2020,Belgium,0,0
08/02/2020,Belgium,0,0
07/02/2020,Belgium,0,0
06/02/2020,Belgium,0,0
05/02/2020,Belgium,0,0
04/02/2020,Belgium,1,0
03/02/2020,Belgium,0,0
02/02/2020,Belgium,0,0
01/02/2020,Belgium,0,0
31/01/2020,Belgium,0,0
30/01/2020,Belgium,0,0
29/01/2020,Belgium,0,0
28/01/2020,Belgium,0,0
27/01/2020,Belgium,0,0
26/01/2020,Belgium,0,0
25/01/2020,Belgium,0,0
24/01/2020,Belgium,0,0
23/01/2020,Belgium,0,0
22/01/2020,Belgium,0,0
21/01/2020,Belgium,0,0
20/01/2020,Belgium,0,0
19/01/2020,Belgium,0,0
18/01/2020,Belgium,0,0
17/01/2020,Belgium,0,0
16/01/2020,Belgium,0,0
15/01/2020,Belgium,0,0
14/01/2020,Belgium,0,0
13/01/2020,Belgium,0,0
12/01/2020,Belgium,0,0
11/01/2020,Belgium,0,0
10/01/2020,Belgium,0,0
09/01/2020,Belgium,0,0
08/01/2020,Belgium,0,0
07/01/2020,Belgium,0,0
06/01/2020,Belgium,0,0
05/01/2020,Belgium,0,0
04/01/2020,Belgium,0,0
03/01/2020,Belgium,0,0
02/01/2020,Belgium,0,0
01/01/2020,Belgium,0,0
31/12/2019,Belgium,0,0
13/03/2020,Bhutan,0,0
06/03/2020,Bhutan,1,0
14/03/2020,Bolivia,7,0
13/03/2020,Bolivia,1,0
12/03/2020,Bolivia,2,0
13/03/2020,Bosnia and Herzegovina,0,0
12/03/2020,Bosnia and Herzegovina,1,0
06/03/2020,Bosnia and Herzegovina,2,0
14/03/2020,Brazil,21,0
13/03/2020,Brazil,25,0
12/03/2020,Brazil,18,0
11/03/2020,Brazil,9,0
09/03/2020,Brazil,12,0
08/03/2020,Brazil,0,0
07/03/2020,Brazil,5,0
06/03/2020,Brazil,5,0
05/03/2020,Brazil,1,0
02/03/2020,Brazil,0,0
01/03/2020,Brazil,1,0
29/02/2020,Brazil,0,0
28/02/2020,Brazil,0,0
27/02/2020,Brazil,0,0
26/02/2020,Brazil,1,0
25/02/2020,Brazil,0,0
24/02/2020,Brazil,0,0
23/02/2020,Brazil,0,0
22/02/2020,Brazil,0,0
21/02/2020,Brazil,0,0
20/02/2020,Brazil,0,0
19/02/2020,Brazil,0,0
18/02/2020,Brazil,0,0
17/02/2020,Brazil,0,0
16/02/2020,Brazil,0,0
15/02/2020,Brazil,0,0
14/02/2020,Brazil,0,0
13/02/2020,Brazil,0,0
12/02/2020,Brazil,0,0
11/02/2020,Brazil,0,0
10/02/2020,Brazil,0,0
09/02/2020,Brazil,0,0
08/02/2020,Brazil,0,0
07/02/2020,Brazil,0,0
06/02/2020,Brazil,0,0
05/02/2020,Brazil,0,0
04/02/2020,Brazil,0,0
03/02/2020,Brazil,0,0
02/02/2020,Brazil,0,0
01/02/2020,Brazil,0,0
31/01/2020,Brazil,0,0
30/01/2020,Brazil,0,0
29/01/2020,Brazil,0,0
28/01/2020,Brazil,0,0
27/01/2020,Brazil,0,0
26/01/2020,Brazil,0,0
25/01/2020,Brazil,0,0
24/01/2020,Brazil,0,0
23/01/2020,Brazil,0,0
22/01/2020,Brazil,0,0
21/01/2020,Brazil,0,0
20/01/2020,Brazil,0,0
19/01/2020,Brazil,0,0
18/01/2020,Brazil,0,0
17/01/2020,Brazil,0,0
16/01/2020,Brazil,0,0
15/01/2020,Brazil,0,0
14/01/2020,Brazil,0,0
13/01/2020,Brazil,0,0
12/01/2020,Brazil,0,0
11/01/2020,Brazil,0,0
10/01/2020,Brazil,0,0
09/01/2020,Brazil,0,0
08/01/2020,Brazil,0,0
07/01/2020,Brazil,0,0
06/01/2020,Brazil,0,0
05/01/2020,Brazil,0,0
04/01/2020,Brazil,0,0
03/01/2020,Brazil,0,0
02/01/2020,Brazil,0,0
01/01/2020,Brazil,0,0
31/12/2019,Brazil,0,0
14/03/2020,Brunei Darussalam,12,0
13/03/2020,Brunei Darussalam,14,0
12/03/2020,Brunei Darussalam,10,0
10/03/2020,Brunei Darussalam,1,0
14/03/2020,Bulgaria,8,0
13/03/2020,Bulgaria,16,0
12/03/2020,Bulgaria,3,1
09/03/2020,Bulgaria,2,0
08/03/2020,Bulgaria,2,0
12/03/2020,Burkina Faso,0,0
11/03/2020,Burkina Faso,2,0
13/03/2020,Cambodia,2,0
12/03/2020,Cambodia,1,0
08/03/2020,Cambodia,1,0
02/03/2020,Cambodia,0,0
01/03/2020,Cambodia,0,0
29/02/2020,Cambodia,0,0
28/02/2020,Cambodia,0,0
27/02/2020,Cambodia,0,0
26/02/2020,Cambodia,0,0
25/02/2020,Cambodia,0,0
24/02/2020,Cambodia,0,0
23/02/2020,Cambodia,0,0
22/02/2020,Cambodia,0,0
21/02/2020,Cambodia,0,0
20/02/2020,Cambodia,0,0
19/02/2020,Cambodia,0,0
18/02/2020,Cambodia,0,0
17/02/2020,Cambodia,0,0
16/02/2020,Cambodia,0,0
15/02/2020,Cambodia,0,0
14/02/2020,Cambodia,0,0
13/02/2020,Cambodia,0,0
12/02/2020,Cambodia,0,0
11/02/2020,Cambodia,0,0
10/02/2020,Cambodia,0,0
09/02/2020,Cambodia,0,0
08/02/2020,Cambodia,0,0
07/02/2020,Cambodia,0,0
06/02/2020,Cambodia,0,0
05/02/2020,Cambodia,0,0
04/02/2020,Cambodia,0,0
03/02/2020,Cambodia,0,0
02/02/2020,Cambodia,0,0
01/02/2020,Cambodia,0,0
31/01/2020,Cambodia,0,0
30/01/2020,Cambodia,0,0
29/01/2020,Cambodia,0,0
28/01/2020,Cambodia,1,0
27/01/2020,Cambodia,0,0
26/01/2020,Cambodia,0,0
25/01/2020,Cambodia,0,0
24/01/2020,Cambodia,0,0
23/01/2020,Cambodia,0,0
22/01/2020,Cambodia,0,0
21/01/2020,Cambodia,0,0
20/01/2020,Cambodia,0,0
19/01/2020,Cambodia,0,0
18/01/2020,Cambodia,0,0
17/01/2020,Cambodia,0,0
16/01/2020,Cambodia,0,0
15/01/2020,Cambodia,0,0
14/01/2020,Cambodia,0,0
13/01/2020,Cambodia,0,0
12/01/2020,Cambodia,0,0
11/01/2020,Cambodia,0,0
10/01/2020,Cambodia,0,0
09/01/2020,Cambodia,0,0
08/01/2020,Cambodia,0,0
07/01/2020,Cambodia,0,0
06/01/2020,Cambodia,0,0
05/01/2020,Cambodia,0,0
04/01/2020,Cambodia,0,0
03/01/2020,Cambodia,0,0
02/01/2020,Cambodia,0,0
01/01/2020,Cambodia,0,0
31/12/2019,Cambodia,0,0
09/03/2020,Cameroon,1,0
07/03/2020,Cameroon,1,0
14/03/2020,Canada,38,0
13/03/2020,Canada,35,0
12/03/2020,Canada,10,0
11/03/2020,Canada,16,0
10/03/2020,Canada,15,1
09/03/2020,Canada,5,0
08/03/2020,Canada,6,0
07/03/2020,Canada,6,0
06/03/2020,Canada,12,0
05/03/2020,Canada,3,0
04/03/2020,Canada,3,0
03/03/2020,Canada,3,0
02/03/2020,Canada,4,0
01/03/2020,Canada,4,0
29/02/2020,Canada,2,0
28/02/2020,Canada,2,0
27/02/2020,Canada,1,0
26/02/2020,Canada,0,0
25/02/2020,Canada,2,0
24/02/2020,Canada,0,0
23/02/2020,Canada,0,0
22/02/2020,Canada,0,0
21/02/2020,Canada,1,0
20/02/2020,Canada,0,0
19/02/2020,Canada,0,0
18/02/2020,Canada,0,0
17/02/2020,Canada,0,0
16/02/2020,Canada,0,0
15/02/2020,Canada,1,0
14/02/2020,Canada,0,0
13/02/2020,Canada,0,0
12/02/2020,Canada,0,0
11/02/2020,Canada,0,0
10/02/2020,Canada,0,0
09/02/2020,Canada,0,0
08/02/2020,Canada,0,0
07/02/2020,Canada,2,0
06/02/2020,Canada,0,0
05/02/2020,Canada,1,0
04/02/2020,Canada,0,0
03/02/2020,Canada,0,0
